lat;long;featured
46.6166892;7.0585982;A
46.6166892;7.0585982;A
46.6166892;7.0585982;A
46.6199607;7.0586434;A
46.6199607;7.0586434;A
46.6202945;7.0586863;A
46.5948661;7.0586999;B
46.616740926;7.0587705488;B
46.6197441;7.0587787;A
46.6197727;7.0587899;A
46.6197732;7.0587902;A
47.4865354;7.0588646;A
46.5239987;7.0591933000001;B
46.617219862349;7.0592073793762;B
46.617101953323;7.059357583081;A
47.1330119;7.059362;A
47.1330119;7.059362;A
47.1330119;7.059362;A
47.1330119;7.059362;A
47.1330119;7.059362;A
46.2937174;7.0594223000001;B
46.6127611;7.0594875;A
46.6134988;7.0594954000001;B
46.5847545;7.0595168;B
46.6172189;7.0595173;A
46.6173425;7.0595543;A
46.27358;7.059709;A
46.6271381;7.0598555;A
46.618259;7.0599449;A
46.5849214;7.0601553;B
46.5849214;7.0601553;A
46.5846253;7.0602855;B
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
46.6529834;7.0603408;A
47.0828553;7.0605889999999;A
46.0882435;7.0605953;A
46.0882435;7.0605953;A
46.0882435;7.0605953;A
46.0882435;7.0605953;A
46.504912;7.061002;A
47.1964088;7.0610240999999;A
47.1964088;7.0610240999999;A
47.0833429;7.0611518000001;A
47.052941;7.0611751;A
46.3268734;7.0611972;A
46.3268734;7.0611972;B
46.3268734;7.0611972;A
46.3268734;7.0611972;A
46.3268734;7.0611972;A
46.3268734;7.0611972;A
46.6057158;7.0612841;A
46.7826999;7.0612881;B
46.7826999;7.0612881;A
46.6057058;7.0613905;A
46.7828878;7.0615401;A
46.6413651;7.0615587;A
46.6413651;7.0615587;A
46.504873888483;7.061604718216;A
46.6137405;7.0618565;B
47.0560184;7.0618976;A
46.8830554;7.0619111;A
47.060493590832;7.0619260681701;A
46.782624;7.061968;A
46.7826256;7.0619707;A
46.7826256;7.0619707;A
46.7827877;7.0620089;A
46.7827877;7.0620089;B
46.641142;7.0620958;B
46.1157214;7.0621505;A
46.236748601466;7.0622903633009;A
46.2999592792;7.06236144225;A
46.5777555;7.0624775;A
46.5777555;7.0624775;A
46.5044225;7.0625729;A
46.5044225;7.0625729;A
46.273483816136;7.0627720526093;A
46.5774191;7.0627756;A
47.059090290443;7.06298822294;A
47.0548259;7.0630774;A
47.0513547;7.0633518;A
47.0561345;7.0633542;A
46.7830596;7.0634183;A
46.96839304107;7.0634794235229;A
46.2743289;7.0635141;A
47.0562492;7.0636992;A
47.0535333;7.0638893;A
46.3220896;7.0639016;A
47.0528857;7.0639202;B
46.322024824977;7.0640507693115;A
46.350529;7.064152;A
46.350529;7.064152;A
46.350529;7.064152;B
46.7674828;7.0641692;A
47.0507457;7.0641720999999;A
47.0511325;7.0641825;B
46.6084332;7.0642281;A
46.6084332;7.0642281;A
46.2740884;7.0642293;A
47.0548992;7.0644726;A
46.6085318;7.0644904000001;A
47.055041376649;7.064527790213;A
47.0829623;7.0646178;A
46.1038105;7.0646383000001;A
47.082978;7.0646577;A
46.609162;7.0646687999999;A
46.609162;7.0646687999999;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0512421;7.0646819;A
47.0511612;7.0646956;A
47.0511612;7.0646956000001;A
47.0511612;7.0646956000001;A
47.0557121;7.0647524;A
46.7210719;7.0648956;A
46.7210719;7.0648956;A
46.7210719;7.0648956;A
46.7210719;7.0648956;A
46.7210719;7.0648956;A
46.7210719;7.0648956;A
46.7677902;7.0649268;A
46.7682413;7.0650411;A
46.7682413;7.0650411;A
46.7682413;7.0650411;A
46.767834114674;7.0651035054878;A
46.767848812238;7.0651195987419;A
46.0881733;7.0651606;B
46.073578;7.0651821;A
46.2737139;7.0652437;A
46.2737139;7.0652437;A
46.2737139;7.0652437;A
46.2737139;7.0652437;B
46.2737139;7.0652437;A
47.0825242;7.0654711;A
47.0608782227;7.0655127582;B
46.0916112;7.0655959;A
46.0923897;7.0657253;A
46.608319564622;7.0658600356332;A
46.7685914;7.0658652;A
46.7685914;7.0658652;A
46.7685914;7.0658652;A
46.7685914;7.0658652;A
46.7685914;7.0658652;A
46.7685914;7.0658652;A
46.7685914;7.0658652;A
47.0610901748;7.06587753862;B
47.0833152;7.0659554;A
46.6084923;7.0659562;A
47.0834756;7.0659574;A
47.0834756;7.0659574;B
47.0834756;7.0659574;B
47.0834756;7.0659574;B
46.7874238;7.0661139;A
46.7874238;7.0661139;A
46.787412;7.0661155;A
46.787412;7.0661156;A
46.272917;7.06619;A
46.272917;7.06619;A
46.272917;7.06619;A
46.0938131;7.066375;A
46.768715501105;7.0664781332016;A
46.287764213608;7.0664948476074;A
47.0836663;7.066496;A
46.533336;7.066663;A
46.608333;7.0666699999999;A
46.608333;7.0666699999999;B
46.8564791;7.0666772;A
46.7231168;7.0667467;A
47.0558643;7.0670318;A
46.35087;7.06704;A
46.35087;7.06704;A
46.35087;7.06704;A
46.35087;7.06704;A
46.7845838;7.0670751;A
46.3475062;7.0671262;A
47.0559861;7.067316;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
47.0558836;7.0674397;A
46.2778331;7.0675893;A
46.2778331;7.0675893;A
46.2778331;7.0675893;A
46.2778331;7.0675893;A
46.1079219;7.0676351;A
46.10992;7.0678038;A
46.10992;7.0678038;A
46.10470382809;7.0678401040909;A
46.103306062006;7.0680339435944;A
46.2887132;7.0680398;A
46.2887132;7.0680398;A
46.5391511;7.0681262;A
46.0065556;7.0683334;A
46.5872161;7.0684614;B
46.1037427;7.0685429;A
46.769521542542;7.0685520023201;A
46.951561575137;7.06860313779;A
46.951502985669;7.0686567819703;A
46.7958788;7.0688307;A
46.5433224;7.0689871;A
46.1058568;7.0690319;A
46.1027371;7.0692107;A
46.1050404;7.0692475;A
46.1050404;7.0692475;A
46.0977092;7.069387;A
46.1069567;7.0693889;A
46.102755009493;7.0695592155274;A
46.3050077;7.069567;A
46.1061297;7.0695756;A
46.6784091;7.0697815999999;B
46.10295643032;7.0697827438721;A
46.7881279;7.0698009;B
46.1060499;7.0699014;A
46.1067606;7.0699464;A
46.1067606;7.0699464;A
46.104726;7.0700821;A
46.1048001;7.0701019;A
46.5408735;7.0701594;A
46.1067164;7.0701795;A
46.7869238;7.070202;A
46.1048634;7.0702179;A
45.9764954;7.0703126;A
46.1061411;7.0703127;A
46.1049267;7.0703209;A
46.106519;7.0703489;A
46.1063571;7.07035;A
46.104972;7.0704241;A
46.1062652;7.0704274;A
46.1064204;7.0704531;A
46.1040459;7.0705467;A
46.1040459;7.0705467;A
47.056118420787;7.0705538463689;A
47.4204217;7.070602;A
46.105085;7.0706345;A
46.1051077;7.070643;A
46.1015247;7.0706954;A
46.2827594;7.0707186;A
46.10518;7.070733;A
46.105954;7.0707554;A
46.3500878;7.0707968;A
46.3500878;7.0707968;A
46.1055671;7.070821;A
46.0951232;7.0708528;A
46.0951232;7.0708528;A
46.1045781;7.0709828;A
46.1059365;7.0710254;A
46.2577003;7.07103;A
46.105226;7.071069;A
46.1056671;7.0711565;A
46.7877709;7.0711675;A
47.177565259644;7.0711829282209;A
46.6506277;7.0712159;A
46.6506277;7.0712159;A
46.107269;7.071257;A
46.0995595;7.0713012;A
46.0995595;7.0713012;A
46.0995595;7.0713012;A
46.0995595;7.0713012;B
46.2613182;7.0713756;A
46.2615891;7.0713932;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0697394;7.0713991;A
46.0696802;7.0714724;A
46.0696802;7.0714724;A
46.0696802;7.0714724;A
46.0696802;7.0714724;B
46.0696802;7.0714724;A
47.4196121;7.0715938;A
46.1005141;7.0716181;A
47.0548944;7.0716279;A
46.1040949;7.0717879;A
46.1029224;7.0718246;A
46.8832682;7.0718558;A
46.8832682;7.0718558;B
46.8832682;7.0718558;B
46.8832682;7.0718558;B
46.1007194;7.0720459;A
46.9497013282;7.0721758402;B
46.88303;7.0723936;A
46.88316;7.0724691;A
46.5433752;7.0724908;A
46.0940222;7.0725152;A
47.4193861;7.07269;A
46.5815009;7.0730407;A
46.1016839083;7.07305804266;B
47.0581255;7.0730626;A
47.0581255;7.0730626;A
46.347662930348;7.073084784375;A
46.360757584629;7.0730988877197;A
46.101131;7.0732045;A
47.1782337;7.0732104;A
47.1782337;7.0732104;A
46.324129282257;7.0734669980225;A
46.1016948;7.0735;A
46.1016948;7.0735;A
46.1022925;7.0735329;A
46.3611281;7.0735647;A
47.419618570222;7.0735905178465;B
46.321944;7.073611;A
46.321944;7.073611;A
46.321944;7.073611;A
46.321944;7.073611;A
46.3219324;7.0736149;A
46.1017261;7.0736402;A
46.1017261;7.0736402;A
46.1017261;7.0736402;A
46.1017261;7.0736402;A
46.1017261;7.0736402;B
46.6590304;7.073646;A
46.3222195;7.0736998;A
46.3222195;7.0736998;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
46.6587138;7.0737002;A
47.417100147129;7.0737181787384;A
46.6584125;7.0737326;B
46.6584125;7.0737326;A
46.3154683;7.0737592;A
46.3214834;7.0737718;A
46.3214834;7.0737718;A
46.6483588;7.0738148;A
46.1003507;7.073921;A
46.1003507;7.073921;A
46.099658;7.0739256;A
46.04714;7.07394;A
46.1005598;7.0740348;A
46.0993977;7.0740955;A
46.3263529;7.0741669;A
46.3263529;7.0741669;A
46.3263529;7.0741669;A
46.3263529;7.0741669;A
47.4180249;7.0741708;A
46.1006968;7.074216;A
46.3240075;7.074257;A
46.3240075;7.074257;A
46.3240075;7.074257;A
46.099743496661;7.0743925740662;A
46.360926328328;7.0745427401123;A
46.551420371888;7.0746052820901;A
47.4170304539;7.07462029748;B
46.3091708;7.0746798;A
46.3091708;7.0746798;B
46.1002812;7.0746973;A
46.102908;7.0747056;A
47.4167986;7.0747171;A
46.321029965064;7.0747399682617;B
47.416941521985;7.0749502091927;A
47.41688735841;7.0751309377184;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.0509524;7.0752783;A
47.4173938;7.0752875;A
46.0995384;7.0753296;A
46.4272385;7.0754351;A
46.0984854;7.0754443;A
47.4177119;7.0754841;A
47.4177119;7.0754841;A
47.4177119;7.0754841;A
47.4177119;7.0754841;A
47.4177119;7.0754841;A
46.105016993601;7.0754904846558;A
46.104994677443;7.0754904846558;A
46.104994677443;7.0755012134919;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;B
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;B
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;B
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.1049798;7.0755334;A
46.9617711127;7.07594052581;B
46.9617711127;7.07594052581;B
47.4002557;7.0760141000001;A
46.645024631085;7.0760391349904;A
46.969546140387;7.0761010101988;A
47.414501734227;7.0761684346348;A
46.5814661;7.0762764999999;A
46.5814661;7.0762764999999;A
46.5814661;7.0762765;A
46.5814661;7.0762765;A
46.5814661;7.0762765;A
46.5814661;7.0762765;A
46.5814661;7.0762765;A
46.5814661;7.0762765;A
47.417269900253;7.0762965304216;A
46.106884080096;7.0763058761963;A
47.416647;7.0765656999999;A
47.416647;7.0765656999999;A
47.416647;7.0765656999999;A
47.416647;7.0765656999999;A
47.416647;7.0765656999999;A
47.416647;7.0765656999999;A
47.416647;7.0765657;B
47.416647;7.0765657;A
47.416647;7.0765657;A
47.416616599594;7.0766153208668;B
46.3484729;7.0767093;A
46.807374916899;7.0767527208787;A
46.1025192;7.0768807;A
46.1025192;7.0768807;A
46.1025192;7.0768807;A
46.6453684;7.0769565;A
46.6763426;7.076957;B
46.6763426;7.076957;A
46.754113627693;7.077020651065;A
46.1025948;7.0770551;A
46.6771913;7.0771089;A
46.8778448;7.0771204;A
46.348507;7.0771208999999;A
46.9085679905;7.07712328148;B
47.426998517607;7.077169418335;A
46.6596569;7.0772012;A
46.6596569;7.0772012;A
46.908494694805;7.0772198410003;A
46.9083305;7.0772691;A
46.8068894;7.0772706;A
46.8330159;7.0772907;A
46.8330159;7.0772907;A
46.112169;7.0773432;A
46.785895;7.0775169999999;A
46.8069899;7.0776978;A
46.9082235;7.0778743;A
46.1057243;7.0780235;A
46.0188768;7.078094;A
46.9082074;7.0781363;A
46.8068797;7.0782108;A
46.7877421;7.078565;A
46.7877421;7.078565;A
46.7877421;7.078565;A
46.8775878;7.0785842;A
46.8775878;7.0785842;A
46.8775878;7.0785842;A
46.105712629765;7.0785942089844;A
46.0596072;7.0787553;A
46.806979726419;7.07903333211;A
46.10583;7.079109;A
46.3108057;7.0792901;A
46.3108057;7.0792901;A
46.884657;7.0793952;A
46.9092461;7.0795075;A
46.897110921141;7.0795434428833;A
47.4040177;7.0796582;A
46.8767058;7.0799086;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.5822694;7.0799633;A
46.1054374;7.0799675000001;A
46.8796478;7.0800595;A
46.8796478;7.0800595;A
46.581678685247;7.0801157064819;B
46.582680404364;7.0801768295813;B
47.1146996;7.0802439;A
46.583109;7.0804128;B
46.583109;7.0804128;A
46.583109;7.0804128;A
46.583109;7.0804128;A
46.583109;7.0804128;B
46.583109;7.0804128;A
46.026200575903;7.0805168115479;A
46.583396833007;7.0809310980225;A
46.583389927359;7.080994772485;A
46.5835861;7.0810114;A
46.467407177282;7.0810167978699;A
46.467403482448;7.081038255542;A
46.5831477;7.0810387;A
46.5834644145;7.08110648728;B
46.101966;7.0811131;A
46.583471788383;7.0811494026245;B
46.583464414485;7.0811815891327;A
46.583471788383;7.0811923179688;A
46.4675513;7.0812066;A
46.4675513;7.0812066;A
46.583486536177;7.0812137756409;A
46.299733097987;7.0812775906738;A
46.466439122003;7.0813172052795;A
46.583552901197;7.0813317928375;A
46.583575022853;7.0813961658539;A
46.583559058737;7.0814138956451;A
46.583589770618;7.081417623526;A
46.583481632881;7.0814621754074;A
46.7423421;7.0815124;A
46.4671566;7.0815346;A
46.4671566;7.0815346;A
46.467288942446;7.0815478752548;A
46.467290789867;7.0815559218819;A
46.467222435238;7.0816900323326;A
46.5836929;7.0817654;A
46.5835345;7.0817684;A
46.026736926199;7.0818901025635;B
46.466946799032;7.0819108679781;A
46.026796520355;7.081975933252;A
46.3803757;7.0820181;A
46.026617737694;7.0820617639404;B
46.5842108;7.0822858;A
46.5842108;7.0822858;A
46.5842108;7.0822858;A
46.5842108;7.0822858;A
46.5842108;7.0822858;A
46.5841426;7.0824137;A
46.5842358;7.0824442;A
46.58424482578;7.082476050415;A
46.9590910902;7.08252803115;B
46.584212;7.0826642;A
46.4665446;7.0827396;B
46.1248652;7.0827867;A
46.0905521;7.0827871;B
46.090554;7.082791;A
46.58384;7.08282;A
46.4671042;7.0828407;A
46.4671042;7.0828407;A
46.4671042;7.0828407;A
46.4671042;7.0828407;B
46.5844559;7.0829321;A
46.1204311;7.0830227;A
46.1204311;7.0830227;A
46.468399016051;7.0830488204956;A
46.4648149;7.0832372;B
46.4648149;7.0832372;B
46.46481;7.0832389;A
46.46481;7.0832389;A
46.46481;7.0832389;A
46.467370228923;7.0832805822785;A
46.5836864;7.0832849;A
46.5515241896;7.083428404477;A
46.948354872873;7.0835003347015;A
46.584657756589;7.0835060186768;A
46.6831712;7.0835065;B
46.4678008;7.0836071;B
47.2244628;7.0836355;A
46.026789372061;7.0838062612549;A
46.584819;7.0840301;A
46.584819;7.0840301;A
46.584819;7.0840301;A
46.584819;7.0840301;A
46.584819;7.0840301;A
46.584819;7.0840301;A
46.584819;7.0840301000001;A
46.946944431976;7.0840680599213;A
46.5847436;7.0840807;A
46.8869108;7.084146;A
46.5843796;7.0842075;B
46.6874827;7.0843964000001;A
46.5883555;7.0844114;A
46.02628996798;7.0844221078735;A
46.026558143345;7.0845508539062;A
46.46574236969;7.0845591981476;A
46.4661583089;7.08462168679;B
46.465744476309;7.084632415622;A
46.4657202;7.0846343;A
46.027444903623;7.0846645681396;A
46.1221904;7.084667;A
46.465670577309;7.0846753309662;A
46.4651551;7.0847062;B
46.4653229;7.0847377;A
46.5883086;7.0848918;A
47.182309005672;7.0849924540588;A
46.1219872;7.08502;A
46.687446;7.0850359999999;A
46.333486482572;7.0853965716553;A
46.3333435;7.0854186;A
46.3333435;7.0854186;A
46.1222651;7.0855333;A
46.1222651;7.0855333;A
46.027437153475;7.0857524835449;A
46.5846615;7.0857744;A
46.5846615;7.0857744;A
46.5846615;7.0857744;A
46.125200603347;7.085950132727;B
46.1020266;7.0860656;A
46.0283361412;7.08616149763;A
46.0283361412;7.08616149763;B
46.0283361412;7.08616149763;A
46.0283361412;7.08616149763;B
46.0283361412;7.08616149763;A
46.0283361412;7.08616149763;B
46.0792143;7.0862263;A
46.568019685145;7.0863757063368;A
46.028139980888;7.0864171347076;A
46.1237921;7.0864342;A
46.027809611179;7.0864391290527;A
46.028286353377;7.0864391290527;A
46.7010852;7.0864765;A
46.028316153582;7.0865249633789;A
46.0283056;7.0865622;A
46.0283056;7.0865622;B
46.0283056;7.0865622;A
46.6861223;7.0866005;A
46.028345945863;7.0866107904297;A
46.028606662232;7.0867717229705;A
46.028517574864;7.0869819967285;A
46.028685500863;7.0870664552948;A
46.028584315163;7.0871257745606;A
47.2292402;7.0872329;A
46.0804756;7.0872989;A
46.0804756;7.0872989;B
46.0797967;7.0873196;A
46.0797993;7.0873259;A
46.028636759273;7.0874111501709;A
46.028577167101;7.0874969808594;A
46.6860778;7.0882386;A
46.1261599;7.0883154;A
47.2259446;7.0884637;A
46.124085193;7.08852505338;B
46.7606788;7.0885506;A
46.128845;7.0891206;A
46.1274324;7.0891752;A
46.536887473602;7.0892756201294;A
46.536872713137;7.0893131710556;A
46.048516735303;7.0893673735108;B
46.029262172242;7.0893681012969;A
46.536853480098;7.0893907304413;A
46.029224927564;7.0894217454772;A
46.028786407494;7.0895318925903;A
46.0295462;7.0898323;A
46.0295462;7.0898323;A
46.0295462;7.0898323;B
46.0295462;7.0898323;A
46.0295462;7.0898323;A
46.019334461807;7.089904006427;A
45.9320042;7.0904745;B
45.9320042;7.0904745;A
45.9320042;7.0904745;A
46.046740755151;7.090504630133;A
46.7010176;7.0905602;A
46.047016277826;7.0907299356903;B
46.047895054976;7.0907701688255;B
46.952046998103;7.0908075593414;A
46.1292353;7.0908435;A
46.9605556;7.0911111;A
46.9605556;7.0911111;A
46.961510504874;7.0911598205566;A
47.0632023;7.0912628;A
47.0632023;7.0912628;B
47.0632023;7.0912628;B
47.0632023;7.0912628;B
47.0632023;7.0912628;A
47.0632023;7.0912628;A
46.6949898;7.0915192;A
46.6949898;7.0915192;A
46.6949898;7.0915192;A
46.1318353;7.0919484;A
46.1314615;7.0922276;A
46.1314615;7.0922276;A
46.1314615;7.0922276;A
46.1311469;7.0922943;A
46.1299238;7.0923926;A
46.1313005;7.0925029;A
46.3323542;7.0926957;A
